cols,vals,sel_idx,count_cols,rez_1,rez_0,proc,tot_rows,rez,target_ind
"[1, 3, 7, 12, 14, 15]","[1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 3, 7, 13, 14, 15]","[1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 3, 12, 13, 14, 15]","[1, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 6, 7, 12, 13, 14]","[1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 6, 7, 12, 13, 15]","[1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 6, 7, 12, 14, 15]","[1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 6, 7, 13, 14, 15]","[1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 6, 12, 13, 14, 15]","[1, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[1, 7, 12, 13, 14, 15]","[1, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 4, 6, 13, 14]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 4, 6, 13, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 4, 6, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 4, 13, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 5, 6, 11, 14]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 6, 7, 12, 13]","[0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 7, 12, 14]","[0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 7, 12, 15]","[0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 7, 13, 14]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 7, 13, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 7, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 8, 11, 14]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 11, 13, 14]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 6, 11, 13, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 6, 11, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 6, 12, 13, 14]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 12, 13, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 12, 14, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 6, 13, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,2,0.6666666666666666,3,1,261
"[2, 3, 7, 12, 13, 14]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 7, 12, 13, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 7, 12, 14, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 7, 13, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 3, 11, 13, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 3, 12, 13, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 4, 6, 13, 14, 15]","[0, 1, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 6, 7, 12, 13, 14]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 6, 7, 12, 13, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 6, 7, 12, 14, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 6, 7, 13, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 6, 11, 13, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[2, 6, 12, 13, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[2, 7, 12, 13, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[3, 4, 6, 13, 14, 15]","[0, 1, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[3, 6, 7, 12, 13, 14]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[3, 6, 7, 12, 13, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[3, 6, 7, 12, 14, 15]","[0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[3, 6, 7, 13, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[3, 6, 11, 13, 14, 15]","[0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",6,1,1,0.5,2,1,261
"[3, 6, 12, 13, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[3, 7, 12, 13, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[6, 7, 12, 13, 14, 15]","[0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",6,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 12]","[0, 1, 0, 0, 0, 0, 1]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 13]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 14]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 12, 13]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 12, 14]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 12, 15]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 13, 14]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 13, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 7, 12, 13]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 7, 12, 14]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 7, 12, 15]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 7, 13, 14]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 7, 13, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 7, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 12, 13, 14]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 12, 13, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 12, 14, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 13, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 7, 12, 13]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 7, 12, 14]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 7, 12, 15]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 7, 13, 14]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 7, 13, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 7, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 12, 13, 14]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 12, 13, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 12, 14, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 6, 13, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 7, 12, 13, 14]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 7, 12, 13, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 7, 12, 14, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 7, 13, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 12, 13, 14, 15]","[0, 1, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 7, 12, 13]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 7, 12, 14]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 7, 12, 15]","[0, 1, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 7, 13, 14]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 7, 13, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 7, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 12, 13, 14]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 12, 13, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 12, 14, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 6, 13, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 7, 12, 13, 14]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 7, 12, 13, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 7, 12, 14, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 7, 13, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 3, 12, 13, 14, 15]","[0, 1, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 6, 7, 12, 13, 14]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 6, 7, 12, 13, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 6, 7, 12, 14, 15]","[0, 1, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 6, 7, 13, 14, 15]","[0, 1, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 6, 12, 13, 14, 15]","[0, 1, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 7, 12, 13, 14, 15]","[0, 1, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 4, 6, 13, 14]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 4, 6, 13, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 4, 6, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 4, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 6, 7, 12, 13]","[0, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 7, 12, 14]","[0, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 7, 12, 15]","[0, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 7, 13, 14]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 7, 13, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 7, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 11, 13, 14]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 6, 11, 13, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 6, 11, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 6, 12, 13, 14]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 12, 13, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 12, 14, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 6, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,2,0.6666666666666666,3,1,261
"[0, 2, 3, 7, 12, 13, 14]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 7, 12, 13, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 7, 12, 14, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 7, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 3, 11, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 3, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 4, 6, 13, 14, 15]","[0, 0, 1, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 6, 7, 12, 13, 14]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 6, 7, 12, 13, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 6, 7, 12, 14, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 6, 7, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 6, 11, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 2, 6, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 2, 7, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 3, 4, 6, 13, 14, 15]","[0, 0, 1, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 3, 6, 7, 12, 13, 14]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 3, 6, 7, 12, 13, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 3, 6, 7, 12, 14, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 3, 6, 7, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 3, 6, 11, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[0, 3, 6, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 3, 7, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 6, 7, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 7, 12, 13]","[1, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 7, 12, 14]","[1, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 7, 12, 15]","[1, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 7, 13, 14]","[1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 7, 13, 15]","[1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 7, 14, 15]","[1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 12, 13, 14]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 12, 13, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 12, 14, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 6, 13, 14, 15]","[1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 7, 12, 13, 14]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 7, 12, 13, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 7, 12, 14, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 7, 13, 14, 15]","[1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 3, 12, 13, 14, 15]","[1, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 6, 7, 12, 13, 14]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 6, 7, 12, 13, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 6, 7, 12, 14, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 6, 7, 13, 14, 15]","[1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 6, 12, 13, 14, 15]","[1, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 2, 7, 12, 13, 14, 15]","[1, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 3, 6, 7, 12, 13, 14]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 3, 6, 7, 12, 13, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 3, 6, 7, 12, 14, 15]","[1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 3, 6, 7, 13, 14, 15]","[1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 3, 6, 12, 13, 14, 15]","[1, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 3, 7, 12, 13, 14, 15]","[1, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[1, 6, 7, 12, 13, 14, 15]","[1, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[2, 3, 4, 6, 13, 14, 15]","[0, 0, 1, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[2, 3, 6, 7, 12, 13, 14]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[2, 3, 6, 7, 12, 13, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[2, 3, 6, 7, 12, 14, 15]","[0, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[2, 3, 6, 7, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[2, 3, 6, 11, 13, 14, 15]","[0, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",7,1,1,0.5,2,1,261
"[2, 3, 6, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[2, 3, 7, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[2, 6, 7, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[3, 6, 7, 12, 13, 14, 15]","[0, 0, 0, 1, 0, 0, 0]","[259, 260, 261, 262]",7,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 12, 13]","[0, 1, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",8,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 12, 14]","[0, 1, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",8,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 12, 15]","[0, 1, 0, 0, 0, 0, 1, 0]","[259, 260, 261, 262]",8,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 13, 14]","[0, 1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",8,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 13, 15]","[0, 1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",8,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 7, 14, 15]","[0, 1, 0, 0, 0, 0, 0, 0]","[259, 260, 261, 262]",8,0,2,1.0,2,1,261
"[0, 1, 2, 3, 6, 12, 13, 14]","[0, 1, 0, 0, 0, 1, 0, 0]","[259, 260, 261, 262]",8,0,2,1.0,2,1,261
