HomeTeam,AwayTeam,Date,HT_HM_1h_s,HT_HM_1h_m,HT_HM_2h_s,HT_HM_2h_m,HT_AM_1h_s,HT_AM_1h_m,HT_AM_2h_s,HT_AM_2h_m,AT_HM_1h_s,AT_HM_1h_m,AT_HM_2h_s,AT_HM_2h_m,AT_AM_1h_s,AT_AM_1h_m,AT_AM_2h_s,AT_AM_2h_m,HT_FM_1h_s,HT_FM_2h_s,AT_FM_1h_s,AT_FM_2h_s
Chelsea,Man United,2021-02-28,2,0,0,0,0,1,1,0,1,1,2,0,1,1,0,0,0,0,0,0
Sheffield United,Liverpool,2021-02-28,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,3,0,0,0,2
Everton,Southampton,2021-03-01,1,1,0,2,1,0,1,0,1,0,0,1,0,0,0,3,1,0,0,0
Man City,Wolves,2021-03-02,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1,3,0,1
Burnley,Leicester,2021-03-03,0,0,0,0,0,3,0,1,1,2,0,1,2,0,0,1,1,0,1,0
Sheffield United,Aston Villa,2021-03-03,0,0,0,2,0,0,0,1,0,2,1,0,1,0,0,0,1,0,0,0
Crystal Palace,Man United,2021-03-03,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0
Fulham,Tottenham,2021-03-04,0,0,1,0,0,0,0,0,3,0,1,0,0,1,1,1,0,0,1,0
West Brom,Everton,2021-03-04,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
Liverpool,Chelsea,2021-03-04,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,1,0
Burnley,Arsenal,2021-03-06,1,1,0,0,0,3,0,1,0,1,0,0,2,1,1,0,1,0,1,0
Sheffield United,Southampton,2021-03-06,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
Aston Villa,Wolves,2021-03-06,0,2,1,0,0,1,0,0,0,0,1,0,0,1,1,3,0,0,0,0
Brighton,Leicester,2021-03-06,0,1,1,1,0,1,0,0,1,2,0,1,1,1,0,0,1,0,0,2
West Brom,Newcastle,2021-03-07,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,2,0,0,0,0
Liverpool,Fulham,2021-03-07,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0
Man City,Man United,2021-03-07,1,0,3,1,1,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1
Tottenham,Crystal Palace,2021-03-07,3,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,3,1,0
Chelsea,Everton,2021-03-08,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
West Ham,Leeds,2021-03-08,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,2,0,0,0
Man City,Southampton,2021-03-10,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,3,2,1,1
Newcastle,Aston Villa,2021-03-12,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
Leeds,Chelsea,2021-03-13,0,1,0,0,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0
Crystal Palace,West Brom,2021-03-13,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0
Everton,Burnley,2021-03-13,1,0,0,0,0,1,0,1,1,1,0,0,0,3,0,1,1,0,2,0
Fulham,Man City,2021-03-13,0,1,0,0,1,0,0,0,3,1,2,1,1,0,0,0,0,0,0,3
Southampton,Brighton,2021-03-14,1,0,0,1,1,3,1,2,1,0,0,2,0,1,0,0,1,0,1,1
Leicester,Sheffield United,2021-03-14,1,2,0,1,0,1,2,0,0,1,0,1,0,0,0,1,1,4,0,0
Arsenal,Tottenham,2021-03-14,0,1,0,0,1,1,0,0,1,1,3,0,1,0,0,0,1,1,1,0
Man United,West Ham,2021-03-14,1,1,2,0,1,0,1,0,2,0,0,0,1,1,0,1,0,1,0,0
Wolves,Liverpool,2021-03-15,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0
Fulham,Leeds,2021-03-19,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1
Brighton,Newcastle,2021-03-20,1,0,0,2,1,1,1,0,0,0,1,1,0,0,0,0,1,2,0,0
West Ham,Arsenal,2021-03-21,2,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,3,0,1,2
Aston Villa,Tottenham,2021-03-21,0,0,0,0,0,0,1,1,1,1,3,0,1,1,0,1,0,0,1,1
Chelsea,West Brom,2021-04-03,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,3
Leeds,Sheffield United,2021-04-03,0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,4,1,1,1,0
Leicester,Man City,2021-04-03,1,0,4,0,0,1,2,0,3,1,2,1,0,0,3,0,0,0,0,2
Arsenal,Liverpool,2021-04-03,1,1,1,0,1,3,2,0,0,1,0,0,1,0,0,0,0,0,0,3
Southampton,Burnley,2021-04-04,1,1,0,1,1,3,1,2,1,1,0,0,2,1,0,0,2,1,2,0
Newcastle,Tottenham,2021-04-04,0,0,1,1,0,1,0,2,1,1,3,0,1,0,1,0,1,1,2,0
Aston Villa,Fulham,2021-04-04,0,1,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,3,0,1
Man United,Brighton,2021-04-04,0,0,1,0,1,0,1,0,1,0,2,0,1,1,1,0,0,2,1,0
Everton,Crystal Palace,2021-04-05,1,2,0,0,0,1,0,1,1,0,0,0,1,1,0,3,0,1,0,1
Wolves,West Ham,2021-04-05,0,1,0,0,0,0,0,0,3,1,0,2,0,0,0,1,1,1,3,0
Fulham,Wolves,2021-04-09,1,1,0,1,0,0,1,3,1,3,1,0,0,0,0,0,0,0,0,1
Man City,Leeds,2021-04-10,3,1,2,1,0,0,2,0,1,1,1,0,1,1,1,0,0,1,1,1
Liverpool,Aston Villa,2021-04-10,0,1,0,0,0,0,3,0,0,0,3,1,0,0,1,1,0,2,1,0
Crystal Palace,Chelsea,2021-04-10,1,0,0,0,0,0,1,1,1,2,1,3,0,0,0,0,0,1,3,1
Burnley,Newcastle,2021-04-11,1,1,0,0,2,2,0,1,1,2,1,0,0,1,0,2,1,0,0,2
West Ham,Leicester,2021-04-11,3,1,0,2,3,1,0,1,0,0,0,2,0,1,2,0,2,1,0,2
Tottenham,Man United,2021-04-11,1,1,3,0,2,1,0,1,0,1,2,0,1,0,1,0,1,0,0,3
Sheffield United,Arsenal,2021-04-11,0,1,0,1,1,1,0,1,0,0,0,3,1,3,2,0,0,0,1,2
West Brom,Southampton,2021-04-12,0,0,0,0,2,1,3,1,2,2,1,0,1,3,1,2,2,1,0,0
Brighton,Everton,2021-04-12,1,0,2,0,1,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0
Everton,Tottenham,2021-04-16,0,0,1,1,0,0,0,0,1,0,0,3,2,1,0,1,1,1,1,1
Newcastle,West Ham,2021-04-17,1,2,1,0,0,1,2,0,2,0,1,2,3,1,0,1,2,1,0,2
Wolves,Sheffield United,2021-04-17,1,3,1,0,0,0,1,0,0,1,0,2,1,1,0,1,0,1,0,0
Arsenal,Fulham,2021-04-18,0,0,0,3,1,0,2,0,0,0,0,1,0,0,1,3,0,1,0,1
Man United,Burnley,2021-04-18,0,1,2,0,0,1,3,0,1,0,0,2,2,2,0,1,0,3,0,1
Leeds,Liverpool,2021-04-19,1,1,1,0,1,0,1,1,0,1,2,0,0,0,3,0,0,1,1,0
Chelsea,Brighton,2021-04-20,1,2,1,3,3,0,1,1,0,0,0,0,1,0,0,2,0,0,0,0
Tottenham,Southampton,2021-04-21,1,0,0,3,1,1,1,1,2,2,1,0,0,2,0,1,0,2,1,0
Aston Villa,Man City,2021-04-21,0,0,3,1,1,0,0,2,0,1,1,1,0,0,2,0,1,0,2,0
Leicester,West Brom,2021-04-22,0,0,0,2,0,2,2,1,2,0,1,0,2,1,3,1,3,0,0,0
Arsenal,Everton,2021-04-23,0,0,1,1,1,0,2,0,1,1,1,1,0,0,0,0,0,0,0,1
Liverpool,Newcastle,2021-04-24,0,1,2,0,1,0,0,1,2,0,1,2,0,1,2,0,1,0,0,1
West Ham,Chelsea,2021-04-24,2,0,1,2,0,2,2,1,0,0,0,0,3,0,1,1,0,0,1,0
Sheffield United,Brighton,2021-04-24,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Wolves,Burnley,2021-04-25,0,0,1,0,0,0,1,0,1,0,0,2,0,0,1,3,0,0,3,1
Leeds,Man United,2021-04-25,0,1,1,0,1,0,1,1,0,0,3,1,0,1,3,0,0,0,0,0
Aston Villa,West Brom,2021-04-25,1,2,0,0,1,0,0,2,2,0,1,0,0,3,0,0,1,1,1,1
Leicester,Crystal Palace,2021-04-26,3,0,0,0,0,2,2,1,0,3,1,1,0,0,1,1,0,2,1,0
Southampton,Leicester,2021-04-30,2,2,1,0,1,0,0,2,0,1,2,0,0,2,2,1,0,1,0,1
Crystal Palace,Man City,2021-05-01,0,3,1,1,1,0,0,2,0,1,1,1,2,1,0,0,0,0,0,2
Brighton,Leeds,2021-05-01,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0
Chelsea,Fulham,2021-05-01,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0
Everton,Aston Villa,2021-05-01,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,2,1,0,1,1
Newcastle,Arsenal,2021-05-02,2,0,1,2,0,1,1,0,0,0,0,1,1,0,2,0,0,0,1,1
Tottenham,Sheffield United,2021-05-02,0,1,2,0,1,1,1,1,1,0,0,0,0,0,0,1,1,3,0,0
West Brom,Wolves,2021-05-03,2,0,1,0,1,1,1,1,0,3,0,1,0,0,1,0,0,1,1,0
Burnley,West Ham,2021-05-03,1,0,0,2,3,0,1,0,0,1,0,0,0,2,2,1,1,0,2,0
Leicester,Newcastle,2021-05-07,0,1,2,0,0,0,1,1,0,1,0,1,0,1,1,0,0,2,2,2
Leeds,Tottenham,2021-05-08,0,0,0,0,0,1,0,1,1,0,3,0,1,1,1,1,2,1,1,0
Sheffield United,Crystal Palace,2021-05-08,1,0,0,0,0,1,0,3,0,0,0,2,1,0,0,2,0,0,1,1
Man City,Chelsea,2021-05-08,0,1,1,1,0,0,2,0,1,0,1,0,1,0,0,0,1,0,0,2
Liverpool,Southampton,2021-05-08,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,2,1,1,0,0
Wolves,Brighton,2021-05-09,0,3,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,2,1,0
Aston Villa,Man United,2021-05-09,1,1,1,1,1,1,1,0,0,0,3,1,0,0,0,0,1,0,0,3
West Ham,Everton,2021-05-09,0,1,0,0,2,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0
Arsenal,West Brom,2021-05-09,0,0,0,1,1,0,1,0,0,1,1,0,1,1,1,1,2,1,0,1
Fulham,Burnley,2021-05-10,0,0,0,1,0,1,0,1,1,2,0,0,3,0,1,0,0,0,2,0
Man United,Leicester,2021-05-11,0,0,3,1,0,1,3,0,0,2,2,2,0,0,1,1,1,0,1,1
Southampton,Crystal Palace,2021-05-11,0,0,1,1,0,1,0,1,0,0,0,2,1,0,1,0,1,2,1,0
Chelsea,Arsenal,2021-05-12,1,0,1,0,0,1,2,0,2,0,1,1,1,0,1,0,0,0,1,0
Aston Villa,Everton,2021-05-13,1,0,0,3,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0
Man United,Liverpool,2021-05-13,1,1,0,1,0,1,3,0,1,0,1,0,1,0,0,1,1,1,2,2
Newcastle,Man City,2021-05-14,0,1,0,1,2,0,2,2,1,0,0,2,0,0,2,0,2,1,2,2
Burnley,Leeds,2021-05-15,1,2,0,0,2,0,0,0,2,1,1,0,0,1,0,1,0,0,1,3
Southampton,Fulham,2021-05-15,1,1,2,0,0,1,0,1,0,2,0,0,0,1,0,1,1,2,0,1
Brighton,West Ham,2021-05-15,1,0,1,0,1,0,0,2,0,1,0,0,2,1,0,0,0,1,0,1
Crystal Palace,Aston Villa,2021-05-16,0,0,0,2,1,1,0,2,0,0,0,0,1,1,1,0,1,2,2,0
Tottenham,Wolves,2021-05-16,1,0,3,0,1,2,0,1,0,1,2,0,1,0,0,1,1,1,0,0
West Brom,Liverpool,2021-05-16,0,1,1,0,0,2,1,1,1,0,1,0,2,1,2,1,1,0,1,1
Everton,Sheffield United,2021-05-16,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,3,0,0,1,0
Man United,Fulham,2021-05-18,1,2,1,2,0,1,3,0,0,2,0,0,0,1,1,2,1,0,0,1
Southampton,Leeds,2021-05-18,1,0,2,1,0,1,0,1,2,1,1,0,1,0,3,0,0,0,0,2
Brighton,Man City,2021-05-18,0,0,1,1,1,0,0,2,1,0,0,2,2,2,2,1,0,3,1,1
Chelsea,Leicester,2021-05-18,0,1,0,0,0,1,2,0,0,2,2,2,1,1,1,0,0,2,0,1
Everton,Wolves,2021-05-19,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,1,0,0
Newcastle,Sheffield United,2021-05-19,2,2,1,2,2,0,2,2,0,1,0,1,1,0,0,0,1,0,0,0
Tottenham,Aston Villa,2021-05-19,1,0,1,0,1,2,0,1,0,0,0,0,2,1,0,2,1,0,2,0
Crystal Palace,Arsenal,2021-05-19,1,2,2,0,1,1,0,2,2,0,1,1,1,0,0,0,0,1,1,2
Burnley,Liverpool,2021-05-19,0,1,0,3,2,0,0,0,1,0,1,0,1,1,1,0,0,0,1,2
West Brom,West Ham,2021-05-19,1,1,0,1,0,2,1,1,0,1,0,0,0,0,1,1,1,0,1,2
Arsenal,Brighton,2021-05-23,2,0,1,1,1,0,2,1,0,1,3,1,1,0,0,2,0,2,0,0
Aston Villa,Chelsea,2021-05-23,0,0,0,0,2,1,0,0,0,0,2,1,0,1,2,0,1,1,0,1
Fulham,Newcastle,2021-05-23,0,2,0,0,0,1,1,0,1,0,0,0,2,0,2,2,0,0,1,1
Leeds,West Brom,2021-05-23,2,1,1,0,0,0,2,0,1,1,0,2,0,2,1,1,2,1,0,1
Leicester,Tottenham,2021-05-23,0,2,2,2,0,0,1,2,1,2,0,0,1,2,0,1,1,1,1,3
Liverpool,Crystal Palace,2021-05-23,1,0,1,0,1,0,2,0,0,1,1,2,1,1,0,2,1,1,0,0
Man City,Everton,2021-05-23,1,0,0,2,1,0,1,3,0,0,1,0,0,0,0,0,2,3,0,0
Sheffield United,Burnley,2021-05-23,0,1,0,1,0,1,0,0,0,1,0,2,2,0,0,0,1,0,0,0
West Ham,Southampton,2021-05-23,0,1,0,0,1,1,2,0,0,0,0,2,0,1,0,1,2,1,0,0
Wolves,Man United,2021-05-23,0,1,2,0,0,0,0,1,1,0,0,1,0,1,3,0,1,0,2,0
